id,title,link,company,snippet,area
227,"Q&A with Joseph Keller, Bowie State University Intern at Adobe | by ...",https://blog.developer.adobe.com/q-a-with-joseph-keller-bowie-state-university-intern-at-adobe-4f8dd21380e,Adobe,"Sep 13, 2023 ... Tell us about your background. What initially got you interested in cybersecurity? I aspired to be a software engineer all throughout my college career.",Others
5954,Networks unchained: The shift toward intent-based autonomous ...,https://www.ibm.com/blog/networks-unchained-the-shift-toward-intent-based-autonomous-operations/,IBM,"Jan 26, 2024 ... To succeed in the modern era, CSPs need data scientists, software developers and service assurance engineers to succeed ... generative AI, we are at a ...",Others
188,Curating Non-English Datasets for LLM Training with NVIDIA NeMo Curator,https://developer.nvidia.com/blog/curating-non-english-datasets-for-llm-training-with-nvidia-nemo-curator/,Nvidia,"Jul 10, 2024 ... ... large language models (LLMs). High-quality, diverse training data directly impacts LLM performance, addressing issues like bias, inconsistencies, and redundancy ...",SE for FM/LLM/GenAI
6960,Dynamic Email Content: What Is It? (With Examples) | Salesforce,https://www.salesforce.com/blog/dynamic-email-content/,Salesforce,"May 23, 2024 ... Software-Defined Vehicle (SDV) · Automotive Pricing · Communications. Back ... What are Large Language Models (LLMs)?. 6 min read. In an era where privacy ...",Others
6909,What Is an RFP in Sales? A Complete Guide | Salesforce,https://www.salesforce.com/blog/what-is-a-rfp/,Salesforce,"Mar 28, 2024 ... Proposal software: One of the easiest ways to create an RFP is with software. ... 3 Ways Generative AI Will Help Marketers Connect With Customers. 3 min ...",Others
7108,DeepRec: A Training and Inference Engine for Sparse Models in Large-Scale,https://www.alibabacloud.com/blog/deeprec-a-training-and-inference-engine-for-sparse-models-in-large-scale-scenarios_600351,Alibaba,"Sep 5, 2023 ... ... software and hardware. 2. Training Framework. The second part ... Exploring DevOps in the Era of AI Foundation Models Part Ⅱ: Data Warehouse Based on LLMs ...",SE for FM/LLM/GenAI
6635,Oracle Database Monthly News - December 2023 - Quick Links,https://blogs.oracle.com/coretec/post/oracle-database-monthly-news-december-2023-quick-links,Oracle,"Dec 22, 2023 ... MiniCluster 1.6.1.3: Oracle MiniCluster S7-2: Software Download Center (Doc ID 2153282.1) ... Introducing Vector Store and Generative AI in MySQL HeatWave (Nipun ...",Others
3505,Mainframe Application Modernization Using HCLTech's ADvantage ...,https://aws.amazon.com/blogs/apn/mainframe-application-modernization-using-hcltech-advantage-modernize-framework/,Amazon,"Nov 15, 2023 ... In the process, they aim to reduce overall operational costs, including hardware and software expenses. ... What is Generative AI? AWS Cloud Security ...",Others
2674,RAPIDS cuDF Unified Memory Accelerates pandas up to 30x on Large Datasets,https://developer.nvidia.com/blog/rapids-cudf-unified-memory-accelerates-pandas-up-to-30x-on-large-datasets/,Nvidia,"Aug 9, 2024 ... ... Foundation Models(3). Audio / Speech Synthesis ... This created limitations when preprocessing large strings for LLMs and similar generative AI use cases.",Others
5534,Accelerate your Terraform development with Amazon Q Developer,https://aws.amazon.com/blogs/devops/accelerate-your-terraform-development-with-amazon-q-developer/,Amazon,"Jul 31, 2024 ... This post demonstrates how Amazon Q Developer, a generative AI-powered assistant for software development, helps create Terraform templates. Terraform is an ...",FM/LLM/GenAI for SE
3565,Drive personalized ad experiences with Harmonic VOS360 SaaS on AWS,https://aws.amazon.com/blogs/media/drive-personalized-ad-experiences-with-harmonic-vos360-saas-on-aws/,Amazon,"Nov 22, 2023 ... VOS Ad ensures a seamless viewing experience, solving the challenges posed by ad-blocking software and delivering content that captivates audiences. Plus ...",Others
2442,Accelerating Transformers with NVIDIA cuDNN 9 | NVIDIA Technical ...,https://developer.nvidia.com/blog/accelerating-transformers-with-nvidia-cudnn-9/,Nvidia,"May 24, 2024 ... More recently, scaled dot product attention (SDPA) has emerged as a performance-critical primitive in important workloads like large language models (LLMs).",SE for FM/LLM/GenAI
3951,How to Build a Compliant SMS Opt-In Process With Amazon Pinpoint,https://aws.amazon.com/blogs/messaging-and-targeting/how-to-build-a-compliant-sms-opt-in-process-with-amazon-pinpoint/,Amazon,"Jan 18, 2024 ... As an independent software vendor (ISV), you need to comply with all ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
2900,Simulating Automotive E/E Architectures in AWS – Part 1: Accelerating the V-Model,https://aws.amazon.com/blogs/industries/simulating-automotive-e-e-architectures-in-aws-part-1-accelerating-the-v-model/,Amazon,"Sep 13, 2023 ... ... software updates, and new software features over the lifecycle of the vehicle. ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
5211,Amazon DynamoDB use cases for media and entertainment customers,https://aws.amazon.com/blogs/database/amazon-dynamodb-use-cases-for-media-and-entertainment-customers/,Amazon,"Jun 26, 2024 ... ... software to install or maintain, zero downtime maintenance, and a 99.999 ... generative AI video analysis and metadata guru. Comments. Resources. Getting ...",Others
3453,The frontend web and mobile app developer's guide to AWS re ...,https://aws.amazon.com/blogs/mobile/the-frontend-developers-guide-to-aws-reinvent-2023/,Amazon,"Nov 17, 2023 ... ... Generative AI, Generative AI, Thought Leadership | Permalink | Share ... Large language models (LLMs) communicate best over asynchronous APIs because ...",Others
4461,Run large-scale simulations with AWS Batch multi-container jobs,https://aws.amazon.com/blogs/aws/run-large-scale-simulations-with-aws-batch-multi-container-jobs/,Amazon,"Mar 25, 2024 ... In production, you will probably use existing simulation software. For this post, I built a simplified version of an agent/model simulation. If you're not ...",Others
3100,Amplifying Business Process Automations with UiPath and Amazon SageMaker,https://aws.amazon.com/blogs/apn/amplifying-business-process-automations-with-uipath-and-amazon-sagemaker/,Amazon,"Oct 6, 2023 ... ... Software Development Kit (SDK). A design ... Generative AI applications: Automation developers, including citizen developers, can include generative AI ...",SE for FM/LLM/GenAI
2089,"Analyze, Visualize, and Optimize Real-World Processes with OpenUSD in FlexSim",https://developer.nvidia.com/blog/analyze-visualize-and-optimize-real-world-processes-with-openusd-in-flexsim/,Nvidia,"Nov 3, 2023 ... These stages can include assets from various 3D software tools, enabling cross-functional teams to collaborate on the same scene. ... generative AI tools, and ...",Others
978,Microsoft introduces new data and AI solutions to help healthcare organizations unlock insights and improve patient and clinician experiences,https://blogs.microsoft.com/blog/2023/10/10/microsoft-introduces-new-data-and-ai-solutions-to-help-healthcare-organizations-unlock-insights-and-improve-patient-and-clinician-experiences/,Microsoft,"Oct 10, 2023 ... Software Software. Windows Apps · AI · Outlook · OneDrive · Microsoft Teams ... Bringing generative AI to healthcare chatbots and virtual assistants – This ...",Others
4378,Empower Your WebXR App Using AWS Serverless Architecture,https://aws.amazon.com/blogs/spatial/empower-your-webxr-app-using-aws-serverless-architecture/,Amazon,"Mar 12, 2024 ... Notable among these are “Wol” by Niantic, an innovative Generative-AI (Gen-AI) ... Felix Zhang is a software engineer at Meta Reality Labs, where he ...",Others
6284,"SAP and HCLTech collaborate to power RISE with SAP deployments, ushering in a new era of S/4HANA cloud innovation in customer data centers and co-location facilities with HyRISE by HCLTech - SAP ...",https://community.sap.com/t5/technology-blogs-by-sap/sap-and-hcltech-collaborate-to-power-rise-with-sap-deployments-ushering-in/ba-p/13579466,SAP,"Nov 9, 2023 ... ... software as a service (SaaS). Discover how RISE with SAP S/4HANA Cloud ... large language models (LLMs). Address the unique challenges of industry ...",Others
5807,PrimaryBid builds data platform on Google Cloud and Fivetran ...,https://cloud.google.com/blog/products/data-analytics/primarybid-builds-data-platform-on-google-cloud-and-fivetran,Google,"Mar 6, 2024 ... dbt is hugely popular with data engineers, and contains many best practices from software development that ensure analytics transformations are robust. Both ...",SE for FM/LLM/GenAI
6184,SAP's Visiting Researcher Program: Success Stories... - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/sap-s-visiting-researcher-program-success-stories-bridging-industry-and/ba-p/13572055,SAP,"Aug 28, 2023 ... In-depth and organic exchange between industry and academia is vital for SAP. After all, many innovations in the realm of software systems, computer science ...",Others
864,Develop and deploy generative AI apps responsibly with Azure AI ...,https://techcommunity.microsoft.com/t5/ai-ai-platform-blog/shaping-tomorrow-developing-and-deploying-generative-ai-apps/ba-p/4143017,Microsoft,"May 21, 2024 ... It's a journey akin to navigating the complexities of traditional software development but compounded by the unpredictable nature of generative AI. ... LLMs and ...",SE for FM/LLM/GenAI
398,CSC Generation transforms customer support with Amazon Connect,https://aws.amazon.com/blogs/contact-center/csc-generation-transforms-customer-support-with-amazon-connect/,Amazon,"Dec 11, 2023 ... ... software seized by migrating to Amazon Connect. What were the customer ... Using generative AI, we can pre-generate lists of utterances in Amazon Lex ...",SE for FM/LLM/GenAI
6229,Learning Journey: Discovering SAP Datasphere - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/learning-journey-discovering-sap-datasphere/ba-p/13580061,SAP,"Oct 17, 2023 ... SAP Business Technology Platform · SAP Analytics Cloud. SAP Analytics Cloud · SAP Datasphere. Software Product ... LLM Fine-tuning in Technology Blogs by SAP ...",Others
5045,Unit testing Apache TinkerPop transactions: From TinkerGraph to Amazon Neptune,https://aws.amazon.com/blogs/database/unit-testing-apache-tinkerpop-transactions-from-tinkergraph-to-amazon-neptune/,Amazon,"Jun 3, 2024 ... Ken Hu is a Senior Software Developer at Improving. He is a committer to ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
2601,Researchers Use AI to Resurrect Extinct DNA for Fighting Pathogens,https://developer.nvidia.com/blog/researchers-use-ai-to-resurrect-extinct-dna-for-fighting-pathogens/,Nvidia,"Jul 24, 2024 ... ... Foundation Models(3). Audio / Speech Synthesis(42). Automatic Mixed ... Generative AI | General | A100 | cuDNN | Beginner Technical | News | AI for ...",Others
8,Silicon Volley: Designers Tap Generative AI for a Chip Assist,https://blogs.nvidia.com/blog/llm-semiconductors-chip-nemo/,Nvidia,"Oct 30, 2023 ... Each job requires specialized methods, software programs and computer languages. A Broad Vision for LLMs. “I believe over time large language models will help ...",FM/LLM/GenAI for SE
59,"AI Decoded: Demystifying AI and the Hardware, Software and Tools That Power It",https://blogs.nvidia.com/blog/ai-decoded-rtx-pc/,Nvidia,"Mar 6, 2024 ... NVIDIA AI Workbench helps developers quickly create, test and customize pretrained generative AI models and LLMs using PC-class performance and memory footprint ...",SE for FM/LLM/GenAI
1827,5 AI Podcast Episodes That Perked Up Listeners in 2023 | NVIDIA ...,https://blogs.nvidia.com/blog/ai-podcast-2023-wrap/,Nvidia,"Dec 26, 2023 ... Listeners across the globe tune in for smart interviews on generative AI, large language models, as well as more offbeat topics like how AI is tackling ...",Others
1562,What Is a Reasoning Engine? | Salesforce,https://www.salesforce.com/blog/what-is-a-reasoning-engine/,Salesforce,"Feb 28, 2024 ... Popularity of large language models (LLMs) is skyrocketing — here's how to ... It's generative AI at another level. In addition to communicating in ...",Others
6470,Workload Analysis for HANA Platform Series - 1. Define and Understand the Workload Pattern - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/workload-analysis-for-hana-platform-series-1-define-and-understand-the/ba-p/13608296,SAP,"Apr 2, 2024 ... SAP HANA, platform edition · SAP HANA Cloud. Software Product · SAP HANA Cloud, SAP ... Generative AI with SAP – Part 1: Introduction to SAP Business AI in ...",Others
3050,Building a well architected AWS GovCloud (US) environment with AWS Control Tower,https://aws.amazon.com/blogs/mt/building-a-well-architected-aws-govcloud-us-environment-with-aws-control-tower/,Amazon,"Sep 28, 2023 ... In addition, buying and sharing software licenses across your organization ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
268,TIME Recognizes Adobe Liquid Mode & Photoshop Generative Fill ...,https://blog.adobe.com/en/publish/2023/10/24/time-recognizes-adobe-liquid-mode-photoshop-generative-fill-generative-expand-best-inventions-2023,Adobe,"Oct 24, 2023 ... Today, we're honored to announce that TIME has recognized Adobe as part of the Best Inventions of 2023: Adobe Liquid Mode in the Apps & Software category ...",Others
5126,Accelerate deep learning training and simplify orchestration with AWS Trainium and AWS Batch,https://aws.amazon.com/blogs/machine-learning/accelerate-deep-learning-training-and-simplify-orchestration-with-aws-trainium-and-aws-batch/,Amazon,"Jun 17, 2024 ... In large language model (LLM) training, effective orchestration and compute resource management poses a significant challenge. Automation of resource ...",SE for FM/LLM/GenAI
6098,APIs in Action: Unlocking the Potential of APIs in Today's Digital Landscape,https://techcommunity.microsoft.com/t5/azure-integration-services-blog/apis-in-action-unlocking-the-potential-of-apis-in-today-s/ba-p/4056390,Microsoft,"Feb 13, 2024 ... Microservices are on the cusp of becoming the dominant style of software architecture. ... LLM-based applications. This session navigates the intersection ...",Others
2165,Teaching AVs the Language of Human Driving Behavior with Trajeglish,https://developer.nvidia.com/blog/teaching-avs-the-language-of-human-driving-behavior-with-trajeglish/,Nvidia,"Dec 18, 2023 ... ... LLMs and Generative AI will Enhance the Way We Experience Self-Driving Cars ... Large Language Models and Vision Language Models on NVIDIA DRIVE; SDK ...",SE for FM/LLM/GenAI
4912,Optimizing storage costs and query performance by compacting small objects,https://aws.amazon.com/blogs/storage/optimizing-storage-costs-and-query-performance-by-compacting-small-objects/,Amazon,"May 16, 2024 ... Kim is a Solutions Architect at AWS working with software companies in ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
5798,A year in the cybersecurity trenches with Mandiant Managed Defense,https://cloud.google.com/blog/products/identity-security/a-year-in-the-cybersecurity-trenches-with-mandiant-managed-defense,Google,"Feb 23, 2024 ... There's no ""golden window"" to patch, so prioritizing software updates immediately is crucial to stay ahead of attackers. ... Generative AI and the adversary.",Others
1653,INDICT: Towards Better Code Generation by Both Security and Helpfulness,https://blog.salesforceairesearch.com/indict-code-generation-with-internal-dialogues-of-critiques-for-both-security-and-helpfulness/,Salesforce,"Jul 4, 2024 ... Extending from the natural language domain, Large Language Models (LLMs) have showcased great potential in code generation tasks. ... LLM for code generation and ...",FM/LLM/GenAI for SE
736,Empower developers to focus on innovation with IBM watsonx - IBM ...,https://www.ibm.com/blog/empower-developers-to-focus-on-innovation-with-ibm-watsonx/,IBM,"May 29, 2024 ... As businesses strive to deliver cutting-edge solutions at an unprecedented pace, generative AI is poised to transform every stage of the software development ...",FM/LLM/GenAI for SE
1270,Introducing Document Information Extraction Premium Edition - Unleashing the Power of Large Language Models and Generative AI - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/introducing-document-information-extraction-premium-edition-unleashing-the/ba-p/13574704,SAP,"Sep 4, 2023 ... Foundation Models, a technological breakthrough in AI, have ushered in a new ... With the power of Large Language Models (LLMs) and Generative AI (GenAI) ...",Others
4246,Leveraging generative AI to simplify the network and service lifecycle management with Amdocs Intelligent OSS on AWS,https://aws.amazon.com/blogs/industries/leveraging-generative-ai-to-simplify-the-network-and-service-lifecycle-management-with-amdocs-intelligent-oss-on-aws/,Amazon,"Feb 26, 2024 ... Amazon Bedrock is a fully managed service that offers a choice of high-performing foundation models (FMs) ... software and services to communications and media ...",SE for FM/LLM/GenAI
6467,New Customer Influence Campaign for Cloud ALM for Service,https://community.sap.com/t5/technology-blogs-by-sap/new-customer-influence-campaign-for-cloud-alm-for-service/ba-p/13658673,SAP,"Apr 4, 2024 ... Software Product. View products (1). SAP Cloud ALM for Service gives you ... GenAI and More in Technology Blogs by SAP a month ago. Popular Blog Posts. Get ...",Others
3649,Akridata accelerates processing of unstructured data with Amazon S3 Express One Zone,https://aws.amazon.com/blogs/storage/akridata-accelerates-processing-of-unstructured-data-with-amazon-s3-express-one-zone/,Amazon,"Nov 28, 2023 ... Akridata, an AWS independent software vendor (ISV) partner, helps make ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",SE for FM/LLM/GenAI
413,"Build generative AI applications with Amazon Titan Text Premier, Amazon Bedrock, and AWS CDK",https://aws.amazon.com/blogs/machine-learning/build-generative-ai-applications-with-amazon-titan-text-premier-amazon-bedrock-and-aws-cdk/,Amazon,"May 14, 2024 ... Amazon Bedrock is a fully managed service that offers a choice of high-performing foundation models (FMs) from leading artificial intelligence (AI) companies ...",SE for FM/LLM/GenAI
2360,Perception Model Training for Autonomous Vehicles with Tensor Parallelism,https://developer.nvidia.com/blog/perception-model-training-for-autonomous-vehicles-with-tensor-parallelism/,Nvidia,"Apr 26, 2024 ... ... Large Language Models and Vision Language Models on NVIDIA DRIVE; SDK ... large language model inference optimization library TensorRT-LLM. View all ...",SE for FM/LLM/GenAI
3839,How smava makes loans transparent and affordable using Amazon Redshift Serverless,https://aws.amazon.com/blogs/big-data/how-smava-makes-loans-transparent-and-affordable-using-amazon-redshift-serverless/,Amazon,"Dec 21, 2023 ... Prior to AWS, Alexander worked as a consultant in financial services engagements, including various roles in software development and architecture. He is ...",Others
5934,Synthetic data generation: Building trust by ensuring privacy and ...,https://www.ibm.com/blog/synthetic-data-generation-building-trust-by-ensuring-privacy-and-quality/,IBM,"Nov 29, 2023 ... Watsonx.ai is an enterprise-ready next-generation AI studio for machine learning and generative AI, powered by foundation models. ... Software and an AI Ethics ...",SE for FM/LLM/GenAI
1269,Harnessing Generative AI Capabilities with SAP HANA Cloud Vector Engine - Part 1 [Architecture] - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/harnessing-generative-ai-capabilities-with-sap-hana-cloud-vector-engine/ba-p/13649019,SAP,"Mar 27, 2024 ... This scenario provides a clear illustration of how: SAP HANA Cloud can access multiple Large Language Models (LLMs) from the SAP Generative AI Hub (GenAI Hub) ...",SE for FM/LLM/GenAI
1327,Fast Track your AI Strategy with SAP Business AI,https://community.sap.com/t5/technology-blogs-by-sap/fast-track-your-ai-strategy-with-sap-business-ai/ba-p/13589990,SAP,"Feb 1, 2024 ... The excitement around Artificial Intelligence (AI) is relentless, with the spotlight shining brightly on generative AI. Having been awe-inspired by early ...",Others
840,Generative AI could offer a faster way to test theories of how the universe works,https://research.ibm.com/blog/time-series-AI-transformers,IBM,"Mar 13, 2024 ... ... foundation models to modeling particle collisions. What large language models (LLMs) did for text analysis, IBM is hoping time-series transformers can do ...",Others
2823,Accelerating JVM cryptography with Amazon Corretto Crypto Provider 2,https://aws.amazon.com/blogs/security/accelerating-jvm-cryptography-with-amazon-corretto-crypto-provider-2/,Amazon,"Sep 1, 2023 ... gradle file. dependencies { implementation 'software.amazon.cryptools:AmazonCorrettoCryptoProvider:2.+:linux-aarch64' }.",Others
4758,Anthology uses embedded analytics offered by Amazon QuickSight to democratize decision making for higher education,https://aws.amazon.com/blogs/business-intelligence/anthology-uses-embedded-analytics-offered-by-amazon-quicksight-to-democratize-decision-making-for-higher-education/,Amazon,"Apr 30, 2024 ... Amazon Q in QuickSight is a collection of generative BI capabilities that use large language models (LLMs) ... generative AI technology to help clients understand ...",Others
4019,How Mendix is transforming customer experiences with generative AI and Amazon Bedrock,https://aws.amazon.com/blogs/machine-learning/how-mendix-is-transforming-customer-experiences-with-generative-ai-and-amazon-bedrock/,Amazon,"Jan 31, 2024 ... ... software development challenges. ... Amazon Bedrock is our go-to platform for building and implementing generative AI, providing seamless access to cutting-edge ...",SE for FM/LLM/GenAI
1366,Using open source LLMs on OCI with dstack,https://blogs.oracle.com/cloud-infrastructure/post/leveraging-opensource-llms-on-oci-dstack,Oracle,"4 days ago ... For the steps to fine-tune an LLM using dstack, see Fine-Tune and Serve Large Language Models on Oracle Cloud Infrastructure with dstack. The success of GPT ...",SE for FM/LLM/GenAI
6272,ABAP RFC connectivity from BTP Python buildpack - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/abap-rfc-connectivity-from-btp-python-buildpack/ba-p/13575348,SAP,"Oct 30, 2023 ... Software Product Function · SAP BTP, Kyma runtime. SAP Business ... GenAI Reference Solution Architecture on SAP Business Technology Platform in ...",Others
1141,How Microsoft is helping the Space Force become a Digital Service,https://devblogs.microsoft.com/azuregov/microsoft-space-systems-command-partnership/,Microsoft,"Jan 9, 2024 ... ... Generative AIgeo-redundancyGetting StartedGitHubGlobalizationGovCloud ... Software & Systems AcademyMigrateMigrationMissionMission AppsMission ...",Others
6298,Explore SAP BTP Security Recommendations: A Hands-On Guide,https://community.sap.com/t5/technology-blogs-by-sap/explore-sap-btp-security-recommendations-a-hands-on-guide/ba-p/13578519,SAP,"Nov 7, 2023 ... Software Product Function · SAP Business Technology Platform. Software ... Enterprise Automation: Deep Dive into the new Generative AI capabilities! in ...",Others
5261,Amazon MWAA best practices for managing Python dependencies,https://aws.amazon.com/blogs/big-data/amazon-mwaa-best-practices-for-managing-python-dependencies/,Amazon,"Jul 1, 2024 ... Apache, Apache Airflow, and Airflow are either registered trademarks or trademarks of the Apache Software Foundation in the United States and/or other countries ...",Others
6209,AI sessions at Devtoberfest 2023 - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/ai-sessions-at-devtoberfest-2023/ba-p/13579544,SAP,"Sep 18, 2023 ... Question Answering leveraging Large Language Models with Karim Mohraz. ... SAP AI Core · Machine Learning. Topic · SAP AI Services. Software Product · SAP AI ...",Others
6457,Now AI Helps You Developing SAPUI5 Applications - SAP Community,https://community.sap.com/t5/technology-blogs-by-sap/now-ai-helps-you-developing-sapui5-applications/ba-p/13649767,SAP,"Mar 27, 2024 ... As announced in this blog post by Oliver Graeff, the UI5 team is delighted to release its first foray into the world of Generative AI, a contribution to ...",FM/LLM/GenAI for SE
4265,Three trends in manufacturing innovation for 2024 | AWS for Industries,https://aws.amazon.com/blogs/industries/three-trends-in-manufacturing-2024/,Amazon,"Feb 28, 2024 ... In this blog, we highlight three trends in manufacturing innovation in 2024: generative AI ... large language models (LLMs) access to their internal ...",Others
3556,How payment companies are building SoftPOS solutions on AWS,https://aws.amazon.com/blogs/industries/how-payment-companies-are-building-softpos-solutions-on-aws/,Amazon,"Nov 21, 2023 ... New advancements in payments technology and standards have led to the development of software point-of-sale (SoftPOS). ... What is Generative AI? AWS Cloud ...",Others
6474,Generating PDF on BTP CF using CAP and Puppeteer,https://community.sap.com/t5/technology-blogs-by-sap/generating-pdf-on-btp-cf-using-cap-and-puppeteer/ba-p/13652860,SAP,"Mar 28, 2024 ... Software Product Function · Node.js. Programming Tool · SAP BTP, Cloud ... Generative AI with SAP – Part 2: Components of SAP Business AI in Technology ...",Others
3152,How Koç University Uses VMware VCDR to Meet its Disaster Recovery Needs,https://aws.amazon.com/blogs/apn/how-koc-university-uses-vmware-vcdr-to-meet-its-disaster-recovery-needs/,Amazon,"Oct 11, 2023 ... ... software-defined data center (SDDC) in case of disaster. You do not require ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
5096,Maple Leaf Sports & Entertainment gains an edge with an assist from AWS,https://aws.amazon.com/blogs/media/maple-leaf-sports-entertainment-gains-an-edge-with-an-assist-from-aws/,Amazon,"Jun 11, 2024 ... ... software development zeitgeist. MLSE sees opportunities to solve for ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press Releases ...",Others
720,Securing the cloud-native supply chain - IBM Developer,https://developer.ibm.com/blogs/awb-securing-cloud-native-supply-chain-cloudnativecon-2024/,IBM,"Mar 12, 2024 ... ... software supply chain by educating developers and consumers of software artifacts. ... Generative AI for developers · Open Source @ IBM · IBM API Hub · Community ...",Others
688,AlloyDB and Vertex AI integration for generative AI | Google Cloud ...,https://cloud.google.com/blog/products/databases/alloydb-and-vertex-ai-integration-for-generative-ai,Google,"Jan 19, 2024 ... Powering generative AI applications with AlloyDB and Vertex AI ... Tabatha Lewis. Software Engineer, Google Cloud. Try Gemini 1.5 models. Google's ...",FM/LLM/GenAI for SE
4691,"Brazil, Colombia join the AWS Skills to Jobs Tech Alliance to tackle talent gap",https://aws.amazon.com/blogs/publicsector/brazil-colombia-launch-aws-skills-to-jobs-tech-alliances-to-tackle-tech-talent-gap/,Amazon,"Apr 22, 2024 ... ... software development. Employers play a crucial role in this process ... Embracing diversity and generative AI to transform Latin America: Insights from AWS ...",Others
1586,"Salesforce Blog — Helpful articles about AI, data, and CRM",https://www.salesforce.com/blog/,Salesforce,3 days ago ... Software-Defined Vehicle (SDV) · Automotive Pricing · Communications ... First-Of-Its-Kind LLM Benchmark Ranks Generative AI Against Real-World Business Tasks.,Others
1014,Ability Summit 2024: Advancing accessibility with AI technology and innovation,https://blogs.microsoft.com/blog/2024/03/07/ability-summit-2024-advancing-accessibility-with-ai-technology-and-innovation/,Microsoft,"Mar 7, 2024 ... Software Software. Windows Apps · AI ... Seeing AI is now available in an additional 14 languages (total 33) and will be rolling out the latest generative AI ...",Others
4140,Preventing Online Fraud and Attacks with AWS and DataDome's ...,https://aws.amazon.com/blogs/apn/preventing-online-fraud-and-attacks-with-aws-and-datadome-real-time-bot-protection/,Amazon,"Feb 7, 2024 ... The client-side integrations for DataDome are offered via lightweight software ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
6378,Using Generative AI to Migrate Java Mapping to Cloud Integration - Part 2: A Sample - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/using-generative-ai-to-migrate-java-mapping-to-cloud-integration-part-2-a/ba-p/13583450,SAP,"Jan 31, 2024 ... Generative AI and Large Language Model (LLM). In the blog, we use the terms ... Software Product. View products (2). Labels: Technology Updates​. You must ...",FM/LLM/GenAI for SE
2431,Intelligent Traffic Offload with Enhanced AI-powered 5G Security for Enterprises,https://developer.nvidia.com/blog/intelligent-traffic-offload-with-enhanced-ai-powered-5g-security-for-enterprises/,Nvidia,"May 6, 2024 ... ... Generative AI(430). Networking(273). Recommenders / Personalization(124) ... software next-gen firewalls. Apoorva is an advocate of bringing performance ...",Others
6450,SAP Build Process Automation Agent 3 Updates and Key Benefits - SAP ...,https://community.sap.com/t5/technology-blogs-by-sap/sap-build-process-automation-agent-3-updates-and-key-benefits/ba-p/13635833,SAP,"Mar 12, 2024 ... Software Product · SAP Build Process Automation. SAP ... Knowledge graphs for LLM grounding and avoiding hallucination in Technology Blogs by SAP Thursday ...",Others
3474,How to deploy Extended Security Updates for Windows Server 2012 on Amazon EC2 with AWS Systems Manager,https://aws.amazon.com/blogs/modernizing-with-aws/how-to-deploy-extended-security-updates-for-windows-server-2012-on-amazon-ec2-with-aws-systems-manager/,Amazon,"Nov 15, 2023 ... ESUs can be acquired for both Amazon EC2 instances running with fully compliant Microsoft software licenses included and eligible bring your own license (BYOL) ...",Others
2414,RAPIDS on Databricks: A Guide to GPU-Accelerated Data Processing,https://developer.nvidia.com/blog/rapids-on-databricks-a-guide-to-gpu-accelerated-data-processing/,Nvidia,"May 14, 2024 ... ... Generative AI(428). Networking(273). Recommenders / Personalization(123) ... Sheilah is a software engineer at NVIDIA in the RAPIDS organization. Her ...",Others
4013,Tag your AWS Resources consistently with AWS Resource Explorer and AWS CloudTrail,https://aws.amazon.com/blogs/mt/tag-your-aws-resources-consistently-with-aws-resource-explorer-and-aws-cloudtrail/,Amazon,"Jan 26, 2024 ... Solutions Architect at AWS and specializes in Serverless solutions. He works with global Independent Software Vendor (ISV) customers on their cloud journeys and ...",Others
2830,Introducing Amazon RDS Extended Support for MySQL databases on Amazon Aurora and Amazon RDS,https://aws.amazon.com/blogs/database/introducing-amazon-rds-extended-support-for-mysql-databases-on-amazon-aurora-and-amazon-rds/,Amazon,"Sep 1, 2023 ... For example, enterprises that have hundreds of thousands of applications, or software ... What is Generative AI? AWS Cloud Security · What's New · Blogs · Press ...",Others
334,Why purpose-built artificial intelligence chips may be key to your generative AI strategy,https://aws.amazon.com/blogs/aws-insights/why-purpose-built-artificial-intelligence-chips-may-be-key-to-your-generative-ai-strategy/,Amazon,"Oct 7, 2023 ... The demand for applications using generative AI large language models means that “reducing the operational cost to use the specialized ML accelerators would ...",SE for FM/LLM/GenAI
6743,Top 5 Skills Needed for Sustainability Careers | Salesforce,https://www.salesforce.com/blog/climate-jobs-top-skills/,Salesforce,"Oct 18, 2023 ... Software-Defined Vehicle (SDV) · Automotive Pricing · Communications. Back ... 3 Ways Generative AI Will Help Marketers Connect With Customers. 3 min read.",Others
