id,category,confidence
4796,Others,8
7074,Others,8
1295,SE for FM/LLM/GenAI,6
6557,SE for FM/LLM/GenAI,8
6489,Others,10
1931,SE for FM/LLM/GenAI,6
830,FM/LLM/GenAI for SE,8
552,Others,8
1813,Others,8
2340,Others,8
1036,Others,8
5014,Others,8
2887,Others,8
5184,SE for FM/LLM/GenAI,8
4867,SE for FM/LLM/GenAI,8
6759,Others,9
2359,SE for FM/LLM/GenAI,8
5166,Others,10
5348,Others,10
872,SE for FM/LLM/GenAI,8
3082,Others,10
4989,Others,10
4833,Others,10
4166,Others,10
1642,Others,10
1894,Others,8
2929,Others,10
4254,Others,10
6398,Others,10
5923,Others,10
3473,Others,10
2232,SE for FM/LLM/GenAI,6
6116,Others,8
1303,Others,8
3976,Others,10
3578,Others,10
3471,Others,10
5599,Others,10
1186,Others,8
2794,Others,10
6976,Others,10
1581,Others,8
4422,Others,8
4904,Others,10
511,Others,8
2858,Others,10
4993,Others,10
6805,Others,10
6920,Others,8
1781,Others,8
3292,Others,8
196,Others,8
6432,Others,10
6331,SE for FM/LLM/GenAI,8
118,SE for FM/LLM/GenAI,9
482,Others,8
4607,Others,10
383,SE for FM/LLM/GenAI,9
6690,Others,10
4992,Others,10
3074,Others,10
5691,Others,10
1459,Others,8
6591,Others,10
3684,Others,10
1670,Others,10
3071,Others,10
6829,Others,8
580,Others,8
6790,Others,10
6322,Others,10
4288,Others,8
6413,Others,8
434,Others,8
6482,Others,8
6617,Others,8
5074,Others,8
364,SE for FM/LLM/GenAI,7
2199,Others,8
6183,Others,7
3547,SE for FM/LLM/GenAI,8
5679,Others,8
1222,Others,8
1070,Others,7
1063,Others,8
1918,Others,8
4214,Others,10
3816,SE for FM/LLM/GenAI,7
3780,Others,10
1872,Others,8
1219,SE for FM/LLM/GenAI,8
75,SE for FM/LLM/GenAI,9
4875,Others,10
2357,SE for FM/LLM/GenAI,8
6877,Others,10
3610,Others,10
2839,Others,10
2146,Others,8
386,SE for FM/LLM/GenAI,9
7062,Others,9
318,Others,10
5475,Others,8
992,SE for FM/LLM/GenAI,5
1487,Others,8
4678,SE for FM/LLM/GenAI,9
6953,Others,10
4653,Others,10
1381,Others,8
473,Others,7
181,SE for FM/LLM/GenAI,9
3341,Others,10
4942,SE for FM/LLM/GenAI,8
6314,Others,10
374,SE for FM/LLM/GenAI,8
3123,Others,10
5612,Others,8
5707,Others,10
4639,Others,10
2192,SE for FM/LLM/GenAI,7
3330,Others,10
6222,SE for FM/LLM/GenAI,8
3509,Others,10
728,Others,10
3627,Others,10
2631,Others,8
6381,Others,10
2808,Others,10
3134,Others,8
1347,Others,8
1279,SE for FM/LLM/GenAI,9
4552,Others,10
3012,Others,10
1743,Others,8
5099,Others,10
2919,Others,10
6249,Others,7
6881,Others,10
2947,SE for FM/LLM/GenAI,8
3022,Others,10
3872,Others,10
1465,SE for FM/LLM/GenAI,8
5255,Others,10
1125,Others,8
5726,Others,10
1030,Others,8
3801,Others,10
5587,Others,10
1483,FM/LLM/GenAI for SE,10
3209,Others,10
2063,Others,8
244,Others,8
6020,Others,10
1764,SE for FM/LLM/GenAI,8
788,SE for FM/LLM/GenAI,6
4482,Others,10
4802,Others,7
6697,Others,10
1002,Others,8
1319,Others,8
6318,Others,8
6462,Others,8
5983,Others,10
1200,Others,8
3929,Others,10
91,SE for FM/LLM/GenAI,8
6333,Others,8
4530,Others,8
5805,Others,10
5259,Others,8
6208,Others,10
1878,Others,8
6282,Others,8
6564,Others,10
384,Others,8
5031,Others,10
6783,Others,10
1579,Others,10
6380,Others,7
505,Others,8
3747,Others,10
3663,Others,10
1486,Others,8
3821,Others,10
5778,Others,9
982,Others,8
2075,Others,10
6721,Others,10
522,Others,7
5463,SE for FM/LLM/GenAI,9
2875,Others,10
2965,SE for FM/LLM/GenAI,8
169,SE for FM/LLM/GenAI,8
6503,Others,10
3294,Others,10
5052,SE for FM/LLM/GenAI,9
2674,Others,8
426,Others,8
3803,Others,10
2006,Others,10
4510,Others,8
5233,Others,10
4074,Others,8
956,Others,8
5064,Others,10
2711,Others,10
3297,Others,10
3447,Others,10
4244,Others,10
2153,Others,10
3652,Others,10
1750,SE for FM/LLM/GenAI,6
2117,SE for FM/LLM/GenAI,8
5022,Others,10
2731,Others,10
1110,Others,8
1181,SE for FM/LLM/GenAI,6
3809,Others,10
3600,Others,8
3584,Others,8
1060,SE for FM/LLM/GenAI,6
1473,SE for FM/LLM/GenAI,8
2338,Others,8
3935,Others,10
6117,Others,8
6740,Others,10
5736,Others,8
1807,Others,8
2611,Others,10
6691,SE for FM/LLM/GenAI,8
1563,Others,8
245,Others,10
3174,Others,10
7054,Others,8
1625,Others,8
1113,Others,8
312,Others,8
1299,FM/LLM/GenAI for SE,8
5668,FM/LLM/GenAI for SE,8
3024,Others,10
4486,Others,10
5804,Others,8
3280,Others,10
4524,Others,10
4594,Others,10
980,Others,10
6559,Others,10
4465,Others,8
1171,Others,8
1652,Others,8
893,SE for FM/LLM/GenAI,8
6125,Others,10
6454,Others,10
139,SE for FM/LLM/GenAI,9
5830,SE for FM/LLM/GenAI,8
840,Others,8
2821,SE for FM/LLM/GenAI,9
4713,Others,10
903,Others,8
4822,Others,9
6303,Others,10
4981,Others,8
4259,Others,10
6533,SE for FM/LLM/GenAI,7
3808,Others,10
609,FM/LLM/GenAI for SE,8
563,Others,10
4968,SE for FM/LLM/GenAI,9
6774,Others,9
3458,Others,8
1112,Others,7
2286,Others,10
5378,Others,8
3293,Others,10
6948,Others,10
3736,Others,10
1696,Others,8
1309,Others,8
4859,Others,7
2972,Others,8
1442,Others,8
2472,Others,8
3257,Others,10
6518,Others,10
4356,SE for FM/LLM/GenAI,8
5347,Others,10
5044,Others,10
2638,SE for FM/LLM/GenAI,9
372,SE for FM/LLM/GenAI,6
4351,Others,10
1871,Others,8
7042,SE for FM/LLM/GenAI,9
6865,Others,10
1432,Others,8
6274,Others,10
4065,Others,10
5899,Others,8
315,Others,8
6212,Others,10
529,Others,10
158,SE for FM/LLM/GenAI,8
344,SE for FM/LLM/GenAI,9
1633,Others,10
2139,Others,10
7115,Others,8
1744,SE for FM/LLM/GenAI,8
3857,FM/LLM/GenAI for SE,8
5719,Others,10
1926,SE for FM/LLM/GenAI,7
2051,Others,8
4715,Others,10
3025,Others,10
1003,Others,8
2916,Others,10
4372,Others,10
6467,Others,10
1777,Others,8
2688,Others,10
291,Others,9
2660,SE for FM/LLM/GenAI,8
3711,Others,10
325,SE for FM/LLM/GenAI,8
6241,Others,10
4108,Others,10
543,Others,10
5122,Others,10
2671,Others,10
988,Others,9
4739,SE for FM/LLM/GenAI,9
4447,Others,10
2254,SE for FM/LLM/GenAI,9
1056,SE for FM/LLM/GenAI,9
4829,Others,10
48,SE for FM/LLM/GenAI,6
2687,Others,8
1384,SE for FM/LLM/GenAI,9
5240,SE for FM/LLM/GenAI,8
1618,Others,10
1291,SE for FM/LLM/GenAI,6
6727,Others,10
3231,Others,10
4161,Others,10
4391,FM/LLM/GenAI for SE,7
1607,Others,7
3873,Others,10
3036,Others,10
1683,Others,10
5296,Others,10
6624,SE for FM/LLM/GenAI,8
507,Others,10
3307,Others,10
659,SE for FM/LLM/GenAI,8
3120,Others,10
6302,Others,10
3984,SE for FM/LLM/GenAI,9
2729,Others,10
6946,Others,10
2732,Others,10
896,SE for FM/LLM/GenAI,6
1424,Others,8
5244,Others,8
483,Others,10
4763,Others,8
1420,Others,8
4184,Others,10
2779,Others,8
1286,SE for FM/LLM/GenAI,8
319,FM/LLM/GenAI for SE,9
3040,Others,10
6061,Others,8
4912,Others,10
5473,Others,8
5241,FM/LLM/GenAI for SE,9
3147,Others,10
1055,Others,8
1471,SE for FM/LLM/GenAI,7
983,Others,8
5817,Others,8
3640,Others,10
694,SE for FM/LLM/GenAI,7
1907,Others,8
1821,Others,8
3767,SE for FM/LLM/GenAI,8
3520,Others,10
3776,Others,10
6493,Others,10
4278,Others,10
536,Others,8
6267,Others,10
581,Others,10
242,Others,8
5312,Others,8
6728,Others,10
3445,Others,10
892,SE for FM/LLM/GenAI,7
2533,Others,8
1796,Others,8
6275,Others,7
1433,Others,8
231,Others,8
5230,Others,10
6269,Others,10
2813,Others,10
1784,Others,8
2722,Others,10
238,Others,8
5469,SE for FM/LLM/GenAI,8
220,Others,7
3871,Others,8
3005,Others,10
845,SE for FM/LLM/GenAI,8
300,Others,10
4747,Others,8
1718,Others,10
6071,Others,7
