id,category,confidence,activities,activities_confidence
7033,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.2. Dataset Cleaning and Preparation', '5.4. Model Serving and Scaling']","[9, 8, 7]"
1,2. Data Management,10,"['2.6. RAG for FM/LLM/GenAI', '3.3. Reinforcement Learning from Human Feedback (RLHF)', '5.4. Model Serving and Scaling']","[10, 2, 3]"
1862,2. Data Management,8,"['2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[8, 7, 6]"
952,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
132,6. System Architecture,8,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[8, 3, 4]"
6568,4. Evaluation,9,"['4.5. Model Safety and Compliance', '4.3. Model Fairness and Bias', '5.1. Model Deployment on Cloud']","[9, 8, 7]"
1414,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '2.5. Specialized Databases for FM/LLM/GenAI']","[9, 7]"
1099,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.5. Specialized Databases for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 3, 2]"
382,5. Model Deployment,10,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[10, 8, 8]"
3979,8. Others,1,['8.. Others'],[1]
338,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.4. Feature Engineering', '2.5. Specialized Databases for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[8, 6, 4, 7, 5, 8]"
43,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring', '5.5. Model Quantization, Pruning, or Distillation']","[9, 6, 4]"
1084,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining', '2.6. RAG for FM/LLM/GenAI']","[9, 7, 6]"
1259,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '3.3. Reinforcement Learning from Human Feedback (RLHF)', '2.6. RAG for FM/LLM/GenAI']","[9, 5, 8]"
353,3. Model Fine-Tuning,9,"['3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling']","[9, 8, 7]"
975,6. System Architecture,7,"['6.4. Guardrails for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[7, 6, 8]"
153,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring', '5.5. Model Quantization, Pruning, or Distillation']","[9, 7, 10]"
2115,3. Model Fine-Tuning,9,"['3. Model Fine-Tuning', '4.1. Model Evaluation', '5. Model Deployment']","[9, 7, 8]"
908,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 8]"
4667,5. Model Deployment,10,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[10, 8, 5]"
2488,8. Others,10,['8.. Others'],[10]
744,2. Data Management,8,"['2.2. Dataset Cleaning and Preparation', '4.5. Model Safety and Compliance', '5.4. Model Serving and Scaling']","[8, 7, 6]"
5224,3. Model Fine-Tuning,8,"['3.3. Reinforcement Learning from Human Feedback (RLHF)', '2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[8, 9, 9, 7, 10]"
1064,4. Evaluation,9,"['4.5. Model Safety and Compliance', '4.6. Model Risk and Trust', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 6]"
1106,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 8, 4]"
2068,Invalid,0,['* Invalid'],[0]
2177,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '5.4. Model Serving and Scaling', '4.1. Model Evaluation']","[9, 7, 5]"
3263,2. Data Management,10,"['2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[10, 8]"
1363,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 8, 5]"
1341,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '2.5. Specialized Databases for FM/LLM/GenAI', '7.1. Automated Prompt Generation']","[9, 7, 9, 8]"
5170,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[9, 8, 7]"
2202,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring', '5.5. Model Quantization, Pruning, or Distillation']","[9, 6, 8]"
135,2. Data Management,5,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation']","[5, 4]"
1379,3. Model Fine-Tuning,8,"['3.3. Reinforcement Learning from Human Feedback (RLHF)', '2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling', '6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 7, 9, 9, 6, 8, 5, 6, 9]"
4967,2. Data Management,9,"['2.6. RAG for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[9, 8, 7]"
738,2. Data Management,9,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '4.5. Model Safety and Compliance', '2.3. Dataset Labeling and Annotation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.6. Model Risk and Trust']","[9, 8, 8, 6, 7, 7]"
235,3. Model Fine-Tuning,9,"['3. Model Fine-Tuning', '2.6. RAG for FM/LLM/GenAI', '5. Model Deployment', '2.1. Dataset Collection']","[9, 8, 7, 6]"
7077,5. Model Deployment,9,['5. Model Deployment'],[9]
2121,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.6. Model Risk and Trust', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[8, 6, 5, 7]"
5713,8. Others,1,['8.. Others'],[1]
210,4. Evaluation,8,"['4.1. Model Evaluation', '5.4. Model Serving and Scaling', '5.3. Model Monitoring']","[8, 5, 4]"
1808,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 8, 7]"
858,5. Model Deployment,9,"['5.2. Model Deployment on Device', '5.1. Model Deployment on Cloud', '6.4. Guardrails for FM/LLM/GenAI']","[9, 6, 3]"
2624,2. Data Management,9,"['2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection', '2.3. Dataset Labeling and Annotation', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models']","[9, 8, 7, 6]"
3678,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring']","[9, 8]"
491,8. Others,10,['8.. Others'],[10]
1352,3. Model Fine-Tuning,9,"['3. Model Fine-Tuning', '5. Model Deployment', '2. Data Management']","[9, 8, 7]"
1774,8. Others,10,['8.. Others'],[10]
143,5. Model Deployment,9,"['5. Model Deployment', '4.5. Model Safety and Compliance']","[9, 7]"
5126,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[9, 7]"
104,2. Data Management,9,"['2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 9, 7, 8, 7, 8, 10]"
708,5. Model Deployment,9,"['5. Model Deployment', '6. System Architecture', '7. Prompt Engineering', '4.1. Model Evaluation']","[9, 7, 6, 4]"
4986,8. Others,10,['8.. Others'],[10]
5845,2. Data Management,10,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '2.4. Feature Engineering']","[10, 7, 6]"
997,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 8]"
2285,5. Model Deployment,7,"['5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '5.3. Model Monitoring']","[7, 6, 4]"
6112,5. Model Deployment,10,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[10, 7, 8]"
2240,2. Data Management,7,"['2.2. Dataset Cleaning and Preparation', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models']","[7, 9, 8]"
1742,5. Model Deployment,10,['5.2. Model Deployment on Device'],[10]
849,5. Model Deployment,7,['5.4. Model Serving and Scaling'],[7]
1982,2. Data Management,8,"['2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection', '2.3. Dataset Labeling and Annotation', '2.4. Feature Engineering', '5.4. Model Serving and Scaling']","[8, 7, 6, 9, 5]"
1150,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 8, 7]"
4962,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 5, 8, 4]"
2489,6. System Architecture,7,"['6.4. Guardrails for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '3.3. Reinforcement Learning from Human Feedback (RLHF)']","[7, 5, 4]"
216,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring', '5.5. Model Quantization, Pruning, or Distillation']","[9, 7, 4]"
7023,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 6]"
6245,Invalid,0,['* Invalid'],[0]
4840,3. Model Fine-Tuning,10,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '4.1. Model Evaluation']","[10, 8, 7, 5, 5, 6]"
898,4. Evaluation,10,"['4.1. Model Evaluation', '6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[10, 8, 7]"
2360,8. Others,10,['8.. Others'],[10]
2215,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '7.2. Prompt Engineering Techniques']","[9, 7, 8]"
1177,3. Model Fine-Tuning,8,"['3.3. Reinforcement Learning from Human Feedback (RLHF)', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.5. Model Quantization, Pruning, or Distillation']","[8, 9, 10]"
4470,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '5.5. Model Quantization, Pruning, or Distillation', '4.5. Model Safety and Compliance', '7.2. Prompt Engineering Techniques', '2.2. Dataset Cleaning and Preparation']","[9, 6, 7, 5, 4]"
1328,2. Data Management,8,"['2.3. Dataset Labeling and Annotation', '2.6. RAG for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[8, 7, 6]"
2018,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling']","[9, 7, 8]"
103,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.5. Specialized Databases for FM/LLM/GenAI', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '4.5. Model Safety and Compliance', '5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 8, 7, 7, 7, 6]"
6494,2. Data Management,10,"['2.6. RAG for FM/LLM/GenAI', '3.3. Reinforcement Learning from Human Feedback (RLHF)', '7.2. Prompt Engineering Techniques']","[10, 2, 3]"
1758,5. Model Deployment,9,['5. Model Deployment'],[9]
1419,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[9, 8, 7, 6, 5]"
832,4. Evaluation,9,"['4.5. Model Safety and Compliance', '4.6. Model Risk and Trust', '3.3. Reinforcement Learning from Human Feedback (RLHF)']","[9, 8, 5]"
5172,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.4. Guardrails for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[9, 8, 7]"
701,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 8, 5]"
2734,6. System Architecture,9,['6.2. Workflow Orchestration for FM/LLM/GenAI'],[9]
6028,5. Model Deployment,9,"['5. Model Deployment', '4.4. Model Explainability and Interpretability', '4.5. Model Safety and Compliance', '5.3. Model Monitoring']","[9, 7, 6, 6]"
5807,8. Others,10,['8.. Others'],[10]
7094,2. Data Management,7,"['2.3. Dataset Labeling and Annotation', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.5. Specialized Databases for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud']","[7, 6, 6, 8, 5, 4]"
1421,4. Evaluation,8,"['4.2. Testing Strategies for FM/LLM/GenAI Models', '7.2. Prompt Engineering Techniques', '2.5. Specialized Databases for FM/LLM/GenAI']","[8, 7, 6]"
919,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '4.1. Model Evaluation', '5.4. Model Serving and Scaling']","[9, 8, 7]"
11,5. Model Deployment,9,"['5.2. Model Deployment on Device', '2.6. RAG for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '2.4. Feature Engineering']","[9, 8, 7, 6]"
515,2. Data Management,9,"['2.2. Dataset Cleaning and Preparation', '1.1. Model Requirements Specification', '4.5. Model Safety and Compliance', '5.3. Model Monitoring']","[9, 7, 8, 6]"
2625,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
1320,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '3.3. Reinforcement Learning from Human Feedback (RLHF)']","[9, 8, 5]"
1611,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 8, 7]"
2707,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling']","[9, 5, 6]"
1740,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI', '7.1. Automated Prompt Generation']","[9, 7, 5]"
923,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 8, 7]"
1054,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '6.2. Workflow Orchestration for FM/LLM/GenAI', '4.5. Model Safety and Compliance']","[9, 8, 7, 7]"
2176,5. Model Deployment,9,"['5. Model Deployment', '6.1. Model and Prompt Chaining', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 8, 8]"
1250,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 7, 4]"
2954,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud']","[9, 7, 8]"
68,3. Model Fine-Tuning,9,"['3. Model Fine-Tuning', '2. Data Management', '4.1. Model Evaluation', '5. Model Deployment', '6. System Architecture']","[9, 8, 7, 8, 7]"
7080,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '2.6. RAG for FM/LLM/GenAI']","[9, 7, 4]"
521,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[9, 8, 7]"
3710,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '2.5. Specialized Databases for FM/LLM/GenAI']","[9, 8, 6]"
888,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '2.6. RAG for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7, 6, 8]"
2351,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '4.1. Model Evaluation', '5.1. Model Deployment on Cloud']","[9, 8, 7]"
6158,2. Data Management,8,"['2.2. Dataset Cleaning and Preparation', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7]"
7056,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.1. Model and Prompt Chaining']","[9, 8, 6]"
2647,6. System Architecture,9,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 4, 3]"
5674,5. Model Deployment,10,"['5.4. Model Serving and Scaling', '5.3. Model Monitoring']","[10, 8]"
5442,3. Model Fine-Tuning,9,"['3.3. Reinforcement Learning from Human Feedback (RLHF)', '2.5. Specialized Databases for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.4. Model Serving and Scaling']","[9, 7, 8, 6]"
2185,8. Others,10,['8.. Others'],[10]
1122,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.2. Dataset Cleaning and Preparation', '2.4. Feature Engineering', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7, 6, 8]"
1380,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model']","[9, 7]"
4672,8. Others,10,['8.. Others'],[10]
4681,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7, 6]"
7096,2. Data Management,8,"['2.2. Dataset Cleaning and Preparation', '2.1. Dataset Collection', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling']","[8, 7, 6, 5]"
6278,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '6.1. Model and Prompt Chaining']","[9, 7]"
1100,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '7.1. Automated Prompt Generation']","[9, 7]"
2579,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 8, 5]"
5431,3. Model Fine-Tuning,9,"['3.3. Reinforcement Learning from Human Feedback (RLHF)', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.4. Guardrails for FM/LLM/GenAI']","[9, 7, 6, 8, 5, 8, 4]"
4677,6. System Architecture,10,"['6.4. Guardrails for FM/LLM/GenAI', '5.3. Model Monitoring', '2.6. RAG for FM/LLM/GenAI']","[10, 7, 4]"
7041,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.5. Specialized Databases for FM/LLM/GenAI', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud', '5.4. Model Serving and Scaling', '6.1. Model and Prompt Chaining', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant']","[9, 8, 7, 7, 7, 6, 6]"
2626,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '7.2. Prompt Engineering Techniques']","[9, 8, 7]"
5370,2. Data Management,10,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[10, 9, 8]"
2181,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '3.2. Low-Rank Adaptation (LoRA) for Foundation Models', '5.3. Model Monitoring']","[9, 8, 7, 5]"
130,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '5.1. Model Deployment on Cloud']","[9, 7, 8]"
904,6. System Architecture,10,"['6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '6.1. Model and Prompt Chaining', '2.5. Specialized Databases for FM/LLM/GenAI', '4.1. Model Evaluation', '5.4. Model Serving and Scaling']","[10, 9, 8, 7, 6]"
492,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '4.1. Model Evaluation', '4.2. Testing Strategies for FM/LLM/GenAI Models']","[9, 7, 6, 8, 7]"
3175,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 9, 8, 5, 7]"
19,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.2. Model Deployment on Device', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 8, 7, 6, 5]"
1403,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.5. Model Quantization, Pruning, or Distillation']","[9, 8]"
5219,5. Model Deployment,3,"['5.5. Model Quantization, Pruning, or Distillation', '4.5. Model Safety and Compliance', '4.6. Model Risk and Trust', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[3, 9, 9, 8]"
4984,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.3. Dataset Labeling and Annotation', '2.4. Feature Engineering', '5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[9, 7, 6, 4, 8, 7, 8]"
3896,2. Data Management,9,"['2.5. Specialized Databases for FM/LLM/GenAI', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.4. Guardrails for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 7, 6]"
6531,5. Model Deployment,8,"['5.4. Model Serving and Scaling', '6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.4. Guardrails for FM/LLM/GenAI']","[8, 5, 4]"
391,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
2055,2. Data Management,8,"['2.1. Dataset Collection', '2.2. Dataset Cleaning and Preparation', '2.3. Dataset Labeling and Annotation']","[8, 5, 4]"
2491,6. System Architecture,8,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '2.5. Specialized Databases for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[8, 7, 6]"
4531,5. Model Deployment,9,"['5.3. Model Monitoring', '5.4. Model Serving and Scaling', '2.2. Dataset Cleaning and Preparation']","[9, 8, 4]"
3982,6. System Architecture,9,"['6.3. FM/LLM/GenAI Agent, Copilot, or Assistant', '6.2. Workflow Orchestration for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 7, 6]"
190,3. Model Fine-Tuning,9,"['3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.5. Specialized Databases for FM/LLM/GenAI', '5.4. Model Serving and Scaling']","[9, 4, 3]"
5432,8. Others,10,['8.. Others'],[10]
607,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring']","[9, 7, 5]"
5187,5. Model Deployment,9,"['5.3. Model Monitoring', '5.4. Model Serving and Scaling', '6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI']","[9, 7, 8, 8]"
2497,5. Model Deployment,8,"['5.2. Model Deployment on Device', '6.2. Workflow Orchestration for FM/LLM/GenAI']","[8, 7]"
5001,5. Model Deployment,9,"['5.4. Model Serving and Scaling', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.1. Dataset Collection', '2.5. Specialized Databases for FM/LLM/GenAI', '5.1. Model Deployment on Cloud']","[9, 8, 7, 7, 7]"
4782,5. Model Deployment,8,"['5.3. Model Monitoring', '5.1. Model Deployment on Cloud', '2.1. Dataset Collection']","[8, 9, 6]"
1375,5. Model Deployment,10,"['5.1. Model Deployment on Cloud', '5.5. Model Quantization, Pruning, or Distillation']","[10, 8]"
20,6. System Architecture,9,"['6.4. Guardrails for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI', '5.3. Model Monitoring']","[9, 8, 7]"
4700,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '5.1. Model Deployment on Cloud', '5.3. Model Monitoring', '5.4. Model Serving and Scaling', '2.6. RAG for FM/LLM/GenAI']","[9, 8, 6, 7, 10]"
3268,5. Model Deployment,9,"['5.1. Model Deployment on Cloud', '3.1. Full Parameter Fine-Tuning of a Pre-Trained Model', '2.3. Dataset Labeling and Annotation', '4.1. Model Evaluation']","[9, 7, 6, 5]"
6149,6. System Architecture,9,"['6.2. Workflow Orchestration for FM/LLM/GenAI', '2.6. RAG for FM/LLM/GenAI', '6.5. Platforms/Tools/Studios for FM/LLM/GenAI']","[9, 8, 7]"
